i,refi,refq
25872,0.038830,0.999246
25873,-0.999874,0.015886
25874,0.007067,-0.999975
25875,0.999549,0.030016
25876,-0.052950,0.998597
25877,-0.997119,-0.075855
25878,0.098721,-0.995115
25879,0.992587,0.121534
25880,-0.144284,0.989536
25881,-0.985964,-0.166957
25882,0.189543,-0.981872
25883,0.977263,0.212029
25884,-0.234403,0.972140
25885,-0.966504,-0.256653
25886,0.278768,-0.960358
25887,0.953707,0.300737
25888,-0.322547,0.946554
25889,-0.938901,-0.344187
25890,0.365645,-0.930754
25891,0.922117,0.386911
25892,-0.407973,0.912994
25893,-0.903390,-0.428821
25894,0.449442,-0.893309
25895,0.882759,0.469827
25896,-0.489964,0.871743
25897,-0.860268,-0.509843
25898,0.529453,-0.848339
25899,0.835964,0.548784
25900,-0.567826,0.823148
25901,-0.809899,-0.586569
25902,0.605003,-0.796223
25903,0.782127,0.623119
25904,-0.640906,0.767620
25905,-0.752708,-0.658355
25906,0.675457,-0.737399
25907,0.721702,0.692204
25908,-0.708586,0.705625
25909,-0.689175,-0.724594
25910,0.740221,-0.672363
25911,0.655197,0.755458
25912,-0.770297,0.637685
25913,-0.619838,-0.784730
25914,0.798750,-0.601664
25915,0.583172,0.812348
25916,-0.825519,0.564374
25917,-0.545278,-0.838255
25918,0.850549,-0.525895
25919,0.506235,0.862395
25920,-0.873787,0.486309
25921,-0.466126,-0.884719
25922,0.895184,-0.445697
25923,0.425034,0.905178
25924,-0.914694,0.404146
25925,-0.383046,-0.923729
25926,0.932277,-0.361744
25927,0.340252,0.940334
25928,-0.947896,0.318580
25929,-0.296740,-0.954958
25930,0.961517,-0.274744
25931,0.252603,0.967570
25932,-0.973113,0.230329
25933,-0.207934,-0.978143
25934,0.982658,-0.185429
25935,0.162827,0.986655
25936,-0.990132,0.140139
25937,-0.117377,-0.993087
25938,0.995520,-0.094553
25939,0.071679,0.997428
25940,-0.998810,0.048767
25941,-0.025830,-0.999666
25942,0.999996,-0.002879
25943,-0.020073,0.999799
25944,-0.999074,-0.043015
25945,0.065934,-0.997824
25946,0.996048,0.088818
25947,-0.111656,0.993747
25948,-0.990923,-0.134434
25949,0.157142,-0.987576
25950,0.983709,0.179767
25951,-0.202298,0.979324
25952,-0.974423,-0.224722
25953,0.247027,-0.969009
25954,0.963084,0.269202
25955,-0.291236,0.956651
25956,-0.949715,-0.313116
25957,0.334831,-0.942278
25958,0.934345,0.356370
25959,-0.377720,0.925920
25960,-0.917006,-0.398872
25961,0.419814,-0.907610
25962,0.897736,0.440535
25963,-0.461023,0.887388
25964,-0.876573,-0.481269
25965,0.501261,-0.865296
25966,0.853564,0.520989
25967,-0.540442,0.841381
25968,-0.828755,-0.559611
25969,0.578485,-0.815693
25970,0.802201,0.597054
25971,-0.615308,0.788286
25972,-0.773956,-0.633239
25973,0.650836,-0.759219
25974,0.744081,0.668090
25975,-0.684991,0.728551
25976,-0.712638,-0.701532
25977,0.717704,-0.696348
25978,0.679693,0.733497
25979,-0.748904,0.662679
25980,-0.645315,-0.763916
25981,0.778526,-0.627612
25982,0.609578,0.792726
25983,-0.806508,0.591224
25984,-0.572557,-0.819865
25985,0.832790,-0.553589
25986,0.534329,0.845276
25987,-0.857318,0.514788
25988,-0.494976,-0.868907
25989,0.880038,-0.474902
25990,0.454579,0.890706
25991,-0.900905,0.434016
25992,-0.413224,-0.910629
25993,0.919874,-0.392215
25994,0.370999,0.928633
25995,-0.936904,0.349588
25996,-0.327992,-0.944680
25997,0.951960,-0.306224
25998,0.284294,0.958737
25999,-0.965010,0.262215
26000,-0.239997,-0.970774
26001,0.976026,-0.217653
26002,0.195194,0.980765
26003,-0.984986,0.172632
26004,-0.149980,-0.988689
26005,0.991871,-0.127248
26006,0.104450,0.994530
26007,-0.996665,0.081596
26008,-0.058699,-0.998276
26009,0.999360,-0.035772
26010,0.012826,0.999918
26011,-0.999949,-0.010128
26012,0.033075,-0.999453
26013,0.998430,0.056006
26014,-0.078907,0.996882
26015,-0.994808,-0.101766
26016,0.124572,-0.992211
26017,0.989090,0.147312
26018,-0.169974,0.985449
26019,-0.981288,-0.192547
26020,0.215019,-0.976610
26021,0.971418,0.237377
26022,-0.259610,0.965714
26023,-0.959501,-0.281706
26024,0.303654,-0.952782
26025,0.945562,0.325442
26026,-0.347059,0.937843
26027,-0.929631,-0.368492
26028,0.389732,-0.920928
26029,0.911741,0.410766
26030,-0.431584,0.902073
26031,-0.891930,-0.452174
26032,0.472526,-0.881317
26033,0.870239,0.492629
26034,-0.512473,0.858703
26035,-0.846715,-0.532047
26036,0.551340,-0.834281
26037,0.821407,0.570343
26038,-0.589045,0.808100
26039,-0.794368,-0.607437
26040,0.625509,-0.780217
26041,0.765655,0.643252
26042,-0.660655,0.750689
26043,-0.735328,-0.677711
26044,0.694410,-0.719580
26045,0.703453,0.710742
26046,-0.726700,0.686955
26047,-0.670095,-0.742276
26048,0.757460,-0.652882
26049,0.635325,0.772245
26050,-0.786623,0.617433
26051,-0.599216,-0.800587
26052,0.814129,-0.580683
26053,0.561845,0.827243
26054,-0.839920,0.542710
26055,-0.523290,-0.852155
26056,0.863941,-0.503594
26057,0.483632,0.875271
26058,-0.886141,0.463416
26059,-0.442955,-0.896544
26060,0.906474,-0.422261
26061,0.401345,0.915927
26062,-0.924897,0.380217
26063,-0.358889,-0.933380
26064,0.941371,-0.337372
26065,0.315677,0.948867
26066,-0.955862,0.293816
26067,-0.271800,-0.962354
26068,0.968339,-0.249641
26069,0.227350,0.973813
26070,-0.978775,0.204939
26071,-0.182421,-0.983221
26072,0.987148,-0.159806
26073,0.137108,0.990556
26074,-0.993442,0.114337
26075,-0.091505,-0.995805
26076,0.997642,-0.068626
26077,0.045710,0.998955
26078,-0.999741,0.022770
26079,0.000181,-1.000000
26080,0.999732,0.023133
26081,-0.046072,0.998938
26082,-0.997618,-0.068987
26083,0.091866,-0.995771
26084,0.993401,0.114697
26085,-0.137467,0.990506
26086,-0.987090,-0.160164
26087,0.182777,-0.983154
26088,0.978700,0.205294
26089,-0.227703,0.973731
26090,-0.968248,-0.249992
26091,0.272149,-0.962255
26092,0.955755,0.294162
26093,-0.316021,0.948752
26094,-0.941249,-0.337713
26095,0.359227,-0.933250
26096,0.924759,0.380553
26097,-0.401677,0.915781
26098,-0.906321,-0.422590
26099,0.443280,-0.896383
26100,0.885973,0.463737
26101,-0.483949,0.875096
26102,-0.863758,-0.503907
26103,0.523599,-0.851965
26104,0.839723,0.543015
26105,-0.562145,0.827039
26106,-0.813919,-0.580979
26107,0.599506,-0.800370
26108,0.786400,0.617718
26109,-0.635605,0.772015
26110,-0.757223,-0.653156
26111,0.670364,-0.742033
26112,0.726451,0.687218
26113,-0.703710,0.710487
26114,-0.694149,-0.719832
26115,0.735574,-0.677444
26116,0.660383,0.750929
26117,-0.765888,0.642974
26118,-0.625227,-0.780443
26119,0.794588,-0.607149
26120,0.588752,0.808313
26121,-0.821613,0.570045
26122,-0.551038,-0.834480
26123,0.846908,-0.531740
26124,0.512162,0.858889
26125,-0.870418,0.492314
26126,-0.472207,-0.881488
26127,0.892094,-0.451851
26128,0.431257,0.902229
26129,-0.911890,0.410435
26130,-0.389398,-0.921070
26131,0.929764,-0.368155
26132,0.346719,0.937969
26133,-0.945680,0.325099
26134,-0.303309,-0.952892
26135,0.959603,-0.281358
26136,0.259260,0.965808
26137,-0.971504,0.237025
26138,-0.214665,-0.976688
26139,0.981357,-0.192191
26140,0.169617,0.985510
26141,-0.989143,0.146953
26142,-0.124212,-0.992256
26143,0.994845,-0.101405
26144,0.078545,0.996911
26145,-0.998451,0.055644
26146,-0.032713,-0.999465
26147,0.999952,-0.009765
26148,-0.013188,0.999913
26149,-0.999347,-0.036134
26150,0.059061,-0.998254
26151,0.996636,0.081957
26152,-0.104810,0.994492
26153,-0.991825,-0.127608
26154,0.150338,-0.988635
26155,0.984924,0.172989
26156,-0.195550,0.980694
26157,-0.975947,-0.218007
26158,0.240349,-0.970687
26159,0.964915,0.262564
26160,-0.284642,0.958634
26161,-0.951849,-0.306569
26162,0.328335,-0.944562
26163,0.936777,0.349927
26164,-0.371336,0.928499
26165,-0.919731,-0.392548
26166,0.413554,-0.910479
26167,0.900748,0.434342
26168,-0.454902,0.890542
26169,-0.879866,-0.475221
26170,0.495290,-0.868727
26171,0.857131,0.515099
26172,-0.534636,0.845083
26173,-0.832589,-0.553891
26174,0.572854,-0.819657
26175,0.806293,0.591516
26176,-0.609866,0.792505
26177,-0.778299,-0.627894
26178,0.645592,-0.763682
26179,0.748664,0.662950
26180,-0.679958,0.733251
26181,-0.717451,-0.696609
26182,0.712892,-0.701274
26183,0.684727,0.728799
26184,-0.744323,0.667820
26185,-0.650560,-0.759455
26186,0.774186,-0.632958
26187,0.615023,0.788509
26188,-0.802418,0.596763
26189,-0.578189,-0.815903
26190,0.828958,-0.559310
26191,0.540137,0.841577
26192,-0.853752,0.520679
26193,-0.500947,-0.865478
26194,0.876747,-0.480951
26195,0.460701,0.887555
26196,-0.897895,0.440209
26197,-0.419485,-0.907762
26198,0.917151,-0.398540
26199,0.377385,0.926057
26200,-0.934474,0.356031
26201,-0.334489,-0.942400
26202,0.949828,-0.312772
26203,0.290889,0.956757
26204,-0.963181,0.268853
26205,-0.246676,-0.969098
26206,0.974504,-0.224368
26207,0.201943,0.979397
26208,-0.983774,0.179411
26209,-0.156784,-0.987633
26210,0.990971,-0.134075
26211,0.111296,0.993787
26212,-0.996080,0.088457
26213,-0.065572,-0.997848
26214,0.999090,-0.042653
26215,0.019711,0.999806
26216,-0.999995,-0.003242
26217,0.026192,-0.999657
26218,0.998792,0.049129
26219,-0.072040,0.997402
26220,-0.995486,-0.094913
26221,0.117736,-0.993045
26222,0.990081,0.140497
26223,-0.163184,0.986596
26224,-0.982590,-0.185785
26225,0.208289,-0.978067
26226,0.973029,0.230682
26227,-0.252954,0.967478
26228,-0.961418,-0.275092
26229,0.297086,-0.954851
26230,0.947781,0.318923
26231,-0.340592,0.940211
26232,-0.932146,-0.362082
26233,0.383381,-0.923590
26234,0.914548,0.404478
26235,-0.425362,0.905023
26236,-0.895022,-0.446022
26237,0.466446,-0.884550
26238,0.873611,0.486625
26239,-0.506548,0.862212
26240,-0.850359,-0.526204
26241,0.545582,-0.838057
26242,0.825315,0.564673
26243,-0.583467,0.812137
26244,-0.798531,-0.601953
26245,0.620122,-0.784505
26246,0.770066,0.637964
26247,-0.655471,0.755221
26248,-0.739978,-0.672632
26249,0.689438,-0.724345
26250,0.708330,0.705881
26251,-0.721953,0.691942
26252,-0.675190,-0.737644
26253,0.752946,-0.658082
26254,0.640627,0.767852
26255,-0.782353,0.622835
26256,-0.604715,-0.796442
26257,0.810112,-0.586276
26258,0.567528,0.823354
26259,-0.836163,0.548481
26260,-0.529145,-0.848531
26261,0.860453,-0.509531
26262,0.489648,0.871920
26263,-0.882929,0.469507
26264,-0.449118,-0.893472
26265,0.903545,-0.428493
26266,0.407643,0.913142
26267,-0.922257,0.386577
26268,-0.365308,-0.930887
26269,0.939026,-0.343846
26270,0.322203,0.946670
26271,-0.953816,0.300391
26272,-0.278420,-0.960459
26273,0.966597,-0.256303
26274,0.234050,0.972225
26275,-0.977340,0.211674
26276,-0.189187,-0.981941
26277,0.986025,-0.166600
26278,0.143925,0.989589
26279,-0.992631,0.121175
26280,-0.098360,-0.995151
26281,0.997146,-0.075494
26282,0.052588,0.998616
26283,-0.999560,0.029654
26284,-0.006705,-0.999978
26285,0.999868,0.016248
26286,-0.039193,0.999232
26287,-0.998069,-0.062116
26288,0.085007,-0.996380
26289,0.994167,0.107853
26290,-0.130643,0.991430
26291,-0.988170,-0.153363
26292,0.176003,-0.984390
26293,0.980091,0.198550
26294,-0.220992,0.975276
26295,-0.969946,-0.243318
26296,0.265516,-0.964106
26297,0.957758,0.287574
26298,-0.309481,0.950906
26299,-0.943552,-0.331224
26300,0.352793,-0.935701
26301,0.927358,0.374176
26302,-0.395361,0.918526
26303,-0.909209,-0.416339
26304,0.437097,-0.899414
26305,0.889145,0.457625
26306,-0.477912,0.878408
26307,-0.867207,-0.497947
26308,0.517720,-0.855550
26309,0.843442,0.537220
26310,-0.556436,0.830890
26311,-0.817900,-0.575360
26312,0.593981,-0.804479
26313,0.790634,0.612288
26314,-0.630274,0.776373
26315,-0.761703,-0.647927
26316,0.665238,-0.746631
26317,0.731166,0.682199
26318,-0.698801,0.715316
26319,-0.699089,-0.715035
26320,0.730892,-0.682494
26321,0.665539,0.746363
26322,-0.761442,0.648233
26323,-0.630586,-0.776120
26324,0.790388,-0.612607
26325,0.594304,0.804240
26326,-0.817669,0.575689
26327,-0.556771,-0.830666
26328,0.843226,-0.537559
26329,0.518064,0.855342
26330,-0.867007,0.498296
26331,-0.478265,-0.878215
26332,0.888961,-0.457983
26333,0.437459,0.899238
26334,-0.909042,0.416705
26335,-0.395731,-0.918366
26336,0.927207,-0.374549
26337,0.353169,0.935560
26338,-0.943419,0.331603
26339,-0.309863,-0.950781
26340,0.957643,-0.287959
26341,0.265904,0.963999
26342,-0.969848,0.243709
26343,-0.221385,-0.975187
26344,0.980011,-0.198944
26345,0.176399,0.984319
26346,-0.988108,0.153761
26347,-0.131042,-0.991377
26348,0.994123,-0.108253
26349,0.085408,0.996346
26350,-0.998044,0.062518
26351,-0.039595,-0.999216
26352,0.999861,-0.016651
26353,-0.006302,0.999980
26354,-0.999572,-0.029252
26355,0.052186,-0.998637
26356,0.997177,0.075093
26357,-0.097960,0.995190
26358,-0.992680,-0.120775
26359,0.143527,-0.989646
26360,0.986091,0.166203
26361,-0.188792,0.982017
26362,-0.977425,-0.211281
26363,0.233659,-0.972319
26364,0.966700,0.255914
26365,-0.278034,0.960571
26366,-0.953937,-0.300007
26367,0.321823,-0.946800
26368,0.939164,0.343468
26369,-0.364933,0.931034
26370,-0.922413,-0.386206
26371,0.407275,-0.913306
26372,0.903717,0.428130
26373,-0.448759,0.893653
26374,-0.883118,-0.469151
26375,0.489297,-0.872117
26376,0.860657,0.509184
26377,-0.528804,0.848744
26378,-0.836384,-0.548145
26379,0.567197,-0.823582
26380,0.810347,0.585950
26381,-0.604394,0.796685
26382,-0.782604,-0.622520
26383,0.640318,-0.768110
26384,0.753211,0.657779
26385,-0.674893,0.737915
26386,-0.722231,-0.691652
26387,0.708046,-0.706166
26388,0.689730,0.724067
26389,-0.739707,0.672929
26390,-0.655774,-0.754957
26391,0.769809,-0.638274
26392,0.620438,0.784256
26393,-0.798289,0.602274
26394,-0.583794,-0.811902
26395,0.825087,-0.565005
26396,0.545919,0.837838
26397,-0.850147,0.526546
26398,-0.506895,-0.862008
26399,0.873415,-0.486977
26400,0.466802,0.884362
26401,-0.894843,0.446382
26402,-0.425726,-0.904852
26403,0.914385,-0.404846
26404,0.383753,0.923436
26405,-0.932000,0.362457
26406,-0.340971,-0.940074
26407,0.947652,-0.319305
26408,0.297470,0.954731
26409,-0.961307,0.275479
26410,-0.253343,-0.967376
26411,0.972936,-0.231073
26412,0.208682,0.977984
26413,-0.982516,0.186181
26414,-0.163581,-0.986530
26415,0.990024,-0.140896
26416,0.118136,0.992997
26417,-0.995447,0.095314
26418,-0.072442,-0.997373
26419,0.998773,-0.049531
26420,0.026595,0.999646
26421,-0.999993,0.003644
26422,0.019308,-0.999814
26423,0.999107,0.042251
26424,-0.065171,0.997874
26425,-0.996116,-0.088056
26426,0.110896,-0.993832
26427,0.991025,0.133677
26428,-0.156387,0.987696
26429,-0.983846,-0.179015
26430,0.201549,-0.979478
26431,0.974595,0.223976
26432,-0.246286,0.969197
26433,-0.963289,-0.268466
26434,0.290504,-0.956874
26435,0.949954,0.312389
26436,-0.334110,0.942534
26437,-0.934617,-0.355655
26438,0.377012,-0.926208
26439,0.917311,0.398171
26440,-0.419120,0.907931
26441,-0.898072,-0.439848
26442,0.460344,-0.887740
26443,0.876941,0.480598
26444,-0.500599,0.865679
26445,-0.853962,-0.520336
26446,0.539798,-0.841794
26447,0.829183,0.558977
26448,-0.577861,0.816135
26449,-0.802658,-0.596440
26450,0.614705,-0.788757
26451,0.774441,0.632647
26452,-0.650255,0.759716
26453,-0.744592,-0.667520
26454,0.684434,-0.729075
26455,0.713174,0.700987
26456,-0.717171,0.696897
26457,-0.680253,-0.732977
26458,0.748397,-0.663251
26459,0.645899,0.763422
26460,-0.778046,0.628208
26461,-0.610185,-0.792259
26462,0.806055,-0.591840
26463,0.573184,0.819427
26464,-0.832366,0.554226
26465,-0.534976,-0.844868
26466,0.856924,-0.515444
26467,0.495640,0.868528
26468,-0.879675,0.475575
26469,-0.455260,-0.890359
26470,0.900573,-0.434705
26471,0.413921,0.910313
26472,-0.919573,0.392918
26473,-0.371709,-0.928349
26474,0.936636,-0.350304
26475,0.328715,0.944429
26476,-0.951725,0.306952
26477,-0.285027,-0.958519
26478,0.964809,-0.262953
26479,0.240739,0.970590
26480,-0.975860,0.218399
26481,-0.195944,-0.980615
26482,0.984854,-0.173386
26483,0.150736,0.988574
26484,-0.991773,0.128007
26485,-0.105210,-0.994450
26486,0.996603,-0.082358
26487,0.059463,0.998231
26488,-0.999332,0.036536
26489,-0.013590,-0.999908
26490,0.999956,0.009363
26491,-0.032311,0.999478
26492,-0.998473,-0.055242
26493,0.078144,-0.996942
26494,0.994886,0.101005
26495,-0.123813,0.992306
26496,-0.989202,-0.146555
26497,0.169220,-0.985578
26498,0.981435,0.191797
26499,-0.214272,0.976774
26500,-0.971599,-0.236634
26501,0.258871,-0.965912
26502,0.959716,0.280972
26503,-0.302925,0.953014
26504,-0.945811,-0.324719
26505,0.346341,-0.938109
26506,0.929912,0.367781
26507,-0.389027,0.921226
26508,-0.912055,-0.410068
26509,0.430894,-0.902403
26510,0.892275,0.451492
26511,-0.471852,0.881678
26512,-0.870616,-0.491964
26513,0.511816,-0.859095
26514,0.847122,0.531399
26515,-0.550702,0.834702
26516,-0.821843,-0.569715
26517,0.588427,-0.808550
26518,0.794832,0.606830
26519,-0.624913,0.780695
26520,-0.766146,-0.642666
26521,0.660081,-0.751194
26522,0.735846,0.677148
26523,-0.693859,0.720111
26524,-0.703996,-0.710204
26525,0.726175,-0.687510
26526,0.670662,0.741763
26527,-0.756960,0.653461
26528,-0.635915,-0.771759
26529,0.786151,-0.618035
26530,0.599828,0.800129
26531,-0.813685,0.581306
26532,-0.562477,-0.826813
26533,0.839505,-0.543353
26534,0.523941,0.851754
26535,-0.863555,0.504254
26536,-0.484301,-0.874901
26537,0.885786,-0.464093
26538,0.443641,0.896205
26539,-0.906151,0.422955
26540,-0.402045,-0.915620
26541,0.924606,-0.380925
26542,0.359603,0.933105
26543,-0.941113,0.338092
26544,-0.316403,-0.948625
26545,0.955637,-0.294547
26546,0.272536,0.962146
26547,-0.968147,0.250381
26548,-0.228095,-0.973639
26549,0.978618,-0.205688
26550,0.183173,0.983081
26551,-0.987026,0.160561
26552,-0.137865,-0.990451
26553,0.993354,-0.115096
26554,0.092267,0.995734
26555,-0.997590,0.069389
26556,-0.046474,-0.998919
26557,0.999723,-0.023535
26558,0.000584,1.000000
26559,-0.999750,-0.022368
26560,0.045308,-0.998973
26561,0.997670,0.068224
26562,-0.091105,0.995841
26563,-0.993488,-0.113937
26564,0.136709,-0.990611
26565,0.987213,0.159409
26566,-0.182025,0.983294
26567,-0.978857,-0.204546
26568,0.226958,-0.973905
26569,0.968439,0.249251
26570,-0.271413,0.962463
26571,-0.955980,-0.293431
26572,0.315295,-0.948994
26573,0.941507,0.336993
26574,-0.358514,0.933524
26575,-0.925050,-0.379845
26576,0.400976,-0.916088
26577,0.906644,0.421897
26578,-0.442594,0.896722
26579,-0.886327,-0.463059
26580,0.483280,-0.875466
26581,0.864143,0.503246
26582,-0.522947,0.852365
26583,-0.840138,-0.542372
26584,0.561512,-0.827469
26585,0.814363,0.580356
26586,-0.598894,0.800828
26587,-0.786872,-0.617117
26588,0.635014,-0.772501
26589,0.757723,0.652577
26590,-0.669796,0.742545
26591,-0.726977,-0.686662
26592,0.703167,-0.711025
26593,0.694699,0.719301
26594,-0.735056,0.678007
26595,-0.660958,-0.750423
26596,0.765396,-0.643560
26597,0.625823,0.779965
26598,-0.794123,0.607757
26599,-0.589370,-0.807863
26600,0.821177,-0.570673
26601,0.551676,0.834059
26602,-0.846501,0.532387
26603,-0.512818,-0.858497
26604,0.870041,-0.492979
26605,0.472881,0.881126
26606,-0.891748,0.452533
26607,-0.431947,-0.901899
26608,0.911575,-0.411133
26609,0.390102,0.920772
26610,-0.929483,0.368866
26611,-0.347436,-0.937704
26612,0.945431,-0.325823
26613,0.304037,0.952660
26614,-0.959387,0.282092
26615,-0.259998,-0.965609
26616,0.971322,-0.237768
26617,0.215411,0.976523
26618,-0.981210,0.192942
26619,-0.170371,-0.985380
26620,0.989031,-0.147710
26621,0.124971,0.992160
26622,-0.994767,0.102166
26623,-0.079308,-0.996850
26624,0.998408,-0.056408
26625,0.056891,0.998380
26626,-0.998353,0.057374
26627,-0.057857,-0.998325
26628,0.998297,-0.058340
26629,0.058823,0.998268
26630,-0.998240,0.059306
26631,-0.059789,-0.998211
26632,0.998182,-0.060272
26633,0.060754,0.998153
26634,-0.998123,0.061237
26635,-0.061720,-0.998093
26636,0.998064,-0.062203
26637,0.062686,0.998033
26638,-0.998003,0.063169
26639,-0.063652,-0.997972
26640,0.997941,-0.064135
26641,0.064617,0.997910
26642,-0.997879,0.065100
26643,-0.065583,-0.997847
26644,0.997815,-0.066066
26645,0.066549,0.997783
26646,-0.997751,0.067031
26647,-0.067514,-0.997718
26648,0.997686,-0.067997
26649,0.068480,0.997653
26650,-0.997619,0.068962
26651,-0.069445,-0.997586
26652,0.997552,-0.069928
26653,0.070410,0.997518
26654,-0.997484,0.070893
26655,-0.071375,-0.997450
26656,0.997415,-0.071858
26657,0.072341,0.997380
26658,-0.997345,0.072823
26659,-0.073306,-0.997310
26660,0.997274,-0.073788
26661,0.074271,0.997238
26662,-0.997202,0.074753
26663,-0.075236,-0.997166
26664,0.997129,-0.075718
26665,0.076200,0.997093
26666,-0.997056,0.076683
26667,-0.077165,-0.997018
26668,0.996981,-0.077648
26669,0.078130,0.996943
26670,-0.996905,0.078612
26671,-0.079095,-0.996867
26672,0.996829,-0.079577
26673,0.080059,0.996790
